"","method","wavelength1","value","plate","sampling","treatment","temperature","nut","rep"
"456","RFU ","614,680",52,"all","8.5","MIX","15","Low","2"
"457","RFU ","614,680",105,"all","8.5","MIX","18","Low","2"
"458","RFU ","614,680",129,"all","8.5","MIX","21","Low","1"
"459","RFU ","440,660",110,"all","8.5","MIX","9","Low","2"
"460","RFU ","440,660",113,"all","8.5","MIX","12","Low","2"
"461","RFU ","440,660",263,"all","8.5","MIX","15","Low","2"
"462","RFU ","440,660",453,"all","8.5","MIX","18","Low","2"
"463","RFU ","440,660",447,"all","8.5","MIX","21","Low","1"
"464","OD ","440",0.079,"all","8.5","MIX","9","Low","2"
"465","OD ","440",0.069,"all","8.5","MIX","12","Low","2"
"466","OD ","440",0.09,"all","8.5","MIX","15","Low","2"
"467","OD ","440",0.1,"all","8.5","MIX","18","Low","2"
"468","OD ","440",0.124,"all","8.5","MIX","21","Low","1"
"469","OD ","450",0.072,"all","8.5","MIX","9","Low","2"
"470","OD ","450",0.065,"all","8.5","MIX","12","Low","2"
"471","OD ","450",0.088,"all","8.5","MIX","15","Low","2"
"472","OD ","450",0.108,"all","8.5","MIX","18","Low","2"
"473","OD ","450",0.126,"all","8.5","MIX","21","Low","1"
"474","OD ","650",0.053,"all","8.5","MIX","9","Low","2"
"475","OD ","650",0.051,"all","8.5","MIX","12","Low","2"
"476","OD ","650",0.063,"all","8.5","MIX","15","Low","2"
"477","OD ","650",0.076,"all","8.5","MIX","18","Low","2"
"478","OD ","650",0.096,"all","8.5","MIX","21","Low","1"
"479","OD ","800",0.051,"all","8.5","MIX","9","Low","2"
"480","OD ","800",0.054,"all","8.5","MIX","12","Low","2"
"481","OD ","800",0.065,"all","8.5","MIX","15","Low","2"
"482","OD ","800",0.073,"all","8.5","MIX","18","Low","2"
"483","OD ","800",0.089,"all","8.5","MIX","21","Low","1"
"484","RFU ","395,680",267,"all","8.5","MIX","9","Low","3"
"485","RFU ","395,680",153,"all","8.5","MIX","12","Low","3"
"486","RFU ","395,680",364,"all","8.5","MIX","15","Low","3"
"487","RFU ","395,680",507,"all","8.5","MIX","18","Low","3"
"488","RFU ","395,680",689,"all","8.5","MIX","21","Low","2"
"489","RFU ","614,680",53,"all","8.5","MIX","9","Low","3"
"490","RFU ","614,680",27,"all","8.5","MIX","12","Low","3"
"491","RFU ","614,680",63,"all","8.5","MIX","15","Low","3"
"492","RFU ","614,680",121,"all","8.5","MIX","18","Low","3"
"493","RFU ","614,680",103,"all","8.5","MIX","21","Low","2"
"494","RFU ","440,660",172,"all","8.5","MIX","9","Low","3"
"495","RFU ","440,660",73,"all","8.5","MIX","12","Low","3"
"496","RFU ","440,660",204,"all","8.5","MIX","15","Low","3"
"497","RFU ","440,660",363,"all","8.5","MIX","18","Low","3"
"498","RFU ","440,660",405,"all","8.5","MIX","21","Low","2"
"499","OD ","440",0.091,"all","8.5","MIX","9","Low","3"
"500","OD ","440",0.073,"all","8.5","MIX","12","Low","3"
"501","OD ","440",0.081,"all","8.5","MIX","15","Low","3"
"502","OD ","440",0.105,"all","8.5","MIX","18","Low","3"
"503","OD ","440",0.118,"all","8.5","MIX","21","Low","2"
"504","OD ","450",0.086,"all","8.5","MIX","9","Low","3"
"505","OD ","450",0.072,"all","8.5","MIX","12","Low","3"
"506","OD ","450",0.082,"all","8.5","MIX","15","Low","3"
"507","OD ","450",0.111,"all","8.5","MIX","18","Low","3"
"508","OD ","450",0.115,"all","8.5","MIX","21","Low","2"
"509","OD ","650",0.067,"all","8.5","MIX","9","Low","3"
"510","OD ","650",0.055,"all","8.5","MIX","12","Low","3"
"511","OD ","650",0.059,"all","8.5","MIX","15","Low","3"
"512","OD ","650",0.087,"all","8.5","MIX","18","Low","3"
"513","OD ","650",0.095,"all","8.5","MIX","21","Low","2"
"514","OD ","800",0.06,"all","8.5","MIX","9","Low","3"
"515","OD ","800",0.056,"all","8.5","MIX","12","Low","3"
"516","OD ","800",0.059,"all","8.5","MIX","15","Low","3"
"517","OD ","800",0.079,"all","8.5","MIX","18","Low","3"
"518","OD ","800",0.089,"all","8.5","MIX","21","Low","2"
"519","RFU ","395,680",164,"all","8.5","MIX","9","HI","1"
"520","RFU ","395,680",72,"all","8.5","MIX","12","HI","1"
"521","RFU ","395,680",279,"all","8.5","MIX","15","HI","1"
"522","RFU ","395,680",317,"all","8.5","MIX","18","HI","1"
"523","RFU ","395,680",481,"all","8.5","MIX","21","Low","3"
"524","RFU ","614,680",23,"all","8.5","MIX","9","HI","1"
"525","RFU ","614,680",12,"all","8.5","MIX","12","HI","1"
"526","RFU ","614,680",30,"all","8.5","MIX","15","HI","1"
"527","RFU ","614,680",62,"all","8.5","MIX","18","HI","1"
"528","RFU ","614,680",79,"all","8.5","MIX","21","Low","3"
"529","RFU ","440,660",81,"all","8.5","MIX","9","HI","1"
"530","RFU ","440,660",68,"all","8.5","MIX","12","HI","1"
"531","RFU ","440,660",142,"all","8.5","MIX","15","HI","1"
"532","RFU ","440,660",195,"all","8.5","MIX","18","HI","1"
"533","RFU ","440,660",315,"all","8.5","MIX","21","Low","3"
"534","OD ","440",0.065,"all","8.5","MIX","9","HI","1"
"535","OD ","440",0.062,"all","8.5","MIX","12","HI","1"
"536","OD ","440",0.068,"all","8.5","MIX","15","HI","1"
"537","OD ","440",0.098,"all","8.5","MIX","18","HI","1"
"538","OD ","440",0.128,"all","8.5","MIX","21","Low","3"
"539","OD ","450",0.066,"all","8.5","MIX","9","HI","1"
"540","OD ","450",0.061,"all","8.5","MIX","12","HI","1"
"541","OD ","450",0.068,"all","8.5","MIX","15","HI","1"
"542","OD ","450",0.096,"all","8.5","MIX","18","HI","1"
"543","OD ","450",0.119,"all","8.5","MIX","21","Low","3"
"544","OD ","650",0.056,"all","8.5","MIX","9","HI","1"
"545","OD ","650",0.049,"all","8.5","MIX","12","HI","1"
"546","OD ","650",0.052,"all","8.5","MIX","15","HI","1"
"547","OD ","650",0.072,"all","8.5","MIX","18","HI","1"
"548","OD ","650",0.098,"all","8.5","MIX","21","Low","3"
"549","OD ","800",0.055,"all","8.5","MIX","9","HI","1"
"550","OD ","800",0.05,"all","8.5","MIX","12","HI","1"
"551","OD ","800",0.052,"all","8.5","MIX","15","HI","1"
"552","OD ","800",0.07,"all","8.5","MIX","18","HI","1"
"553","OD ","800",0.093,"all","8.5","MIX","21","Low","3"
"554","RFU ","395,680",225,"all","8.5","MIX","9","HI","2"
"555","RFU ","395,680",115,"all","8.5","MIX","12","HI","2"
"556","RFU ","395,680",269,"all","8.5","MIX","15","HI","2"
"557","RFU ","395,680",247,"all","8.5","MIX","18","HI","2"
"558","RFU ","395,680",511,"all","8.5","MIX","21","HI","1"
"559","RFU ","614,680",37,"all","8.5","MIX","9","HI","2"
"560","RFU ","614,680",18,"all","8.5","MIX","12","HI","2"
"561","RFU ","614,680",32,"all","8.5","MIX","15","HI","2"
"562","RFU ","614,680",68,"all","8.5","MIX","18","HI","2"
"563","RFU ","614,680",76,"all","8.5","MIX","21","HI","1"
"564","RFU ","440,660",159,"all","8.5","MIX","9","HI","2"
"565","RFU ","440,660",53,"all","8.5","MIX","12","HI","2"
"566","RFU ","440,660",141,"all","8.5","MIX","15","HI","2"
"567","RFU ","440,660",191,"all","8.5","MIX","18","HI","2"
"568","RFU ","440,660",263,"all","8.5","MIX","21","HI","1"
"569","OD ","440",0.088,"all","8.5","MIX","9","HI","2"
"570","OD ","440",0.064,"all","8.5","MIX","12","HI","2"
"571","OD ","440",0.076,"all","8.5","MIX","15","HI","2"
"572","OD ","440",0.092,"all","8.5","MIX","18","HI","2"
"573","OD ","440",0.101,"all","8.5","MIX","21","HI","1"
"574","OD ","450",0.061,"all","8.5","MIX","9","HI","2"
"575","OD ","450",0.064,"all","8.5","MIX","12","HI","2"
"576","OD ","450",0.071,"all","8.5","MIX","15","HI","2"
"577","OD ","450",0.091,"all","8.5","MIX","18","HI","2"
"578","OD ","450",0.1,"all","8.5","MIX","21","HI","1"
"579","OD ","650",0.054,"all","8.5","MIX","9","HI","2"
"580","OD ","650",0.051,"all","8.5","MIX","12","HI","2"
"581","OD ","650",0.057,"all","8.5","MIX","15","HI","2"
"582","OD ","650",0.07,"all","8.5","MIX","18","HI","2"
"583","OD ","650",0.076,"all","8.5","MIX","21","HI","1"
"584","OD ","800",0.052,"all","8.5","MIX","9","HI","2"
"585","OD ","800",0.05,"all","8.5","MIX","12","HI","2"
"586","OD ","800",0.055,"all","8.5","MIX","15","HI","2"
"587","OD ","800",0.067,"all","8.5","MIX","18","HI","2"
"588","OD ","800",0.068,"all","8.5","MIX","21","HI","1"
"589","RFU ","395,680",206,"all","8.5","MIX","9","HI","3"
"590","RFU ","395,680",107,"all","8.5","MIX","12","HI","3"
"591","RFU ","395,680",230,"all","8.5","MIX","15","HI","3"
"592","RFU ","395,680",322,"all","8.5","MIX","18","HI","3"
"593","RFU ","395,680",513,"all","8.5","MIX","21","HI","2"
"594","RFU ","614,680",39,"all","8.5","MIX","9","HI","3"
"595","RFU ","614,680",14,"all","8.5","MIX","12","HI","3"
"596","RFU ","614,680",53,"all","8.5","MIX","15","HI","3"
"597","RFU ","614,680",58,"all","8.5","MIX","18","HI","3"
"598","RFU ","614,680",121,"all","8.5","MIX","21","HI","2"
"599","RFU ","440,660",114,"all","8.5","MIX","9","HI","3"
"600","RFU ","440,660",66,"all","8.5","MIX","12","HI","3"
"601","RFU ","440,660",206,"all","8.5","MIX","15","HI","3"
"602","RFU ","440,660",219,"all","8.5","MIX","18","HI","3"
"603","RFU ","440,660",383,"all","8.5","MIX","21","HI","2"
"604","OD ","440",0.062,"all","8.5","MIX","9","HI","3"
"605","OD ","440",0.073,"all","8.5","MIX","12","HI","3"
"606","OD ","440",0.077,"all","8.5","MIX","15","HI","3"
"607","OD ","440",0.104,"all","8.5","MIX","18","HI","3"
"608","OD ","440",0.127,"all","8.5","MIX","21","HI","2"
"609","OD ","450",0.066,"all","8.5","MIX","9","HI","3"
"610","OD ","450",0.071,"all","8.5","MIX","12","HI","3"
"611","OD ","450",0.083,"all","8.5","MIX","15","HI","3"
"612","OD ","450",0.1,"all","8.5","MIX","18","HI","3"
"613","OD ","450",0.128,"all","8.5","MIX","21","HI","2"
"614","OD ","650",0.05,"all","8.5","MIX","9","HI","3"
"615","OD ","650",0.055,"all","8.5","MIX","12","HI","3"
"616","OD ","650",0.063,"all","8.5","MIX","15","HI","3"
"617","OD ","650",0.071,"all","8.5","MIX","18","HI","3"
"618","OD ","650",0.095,"all","8.5","MIX","21","HI","2"
"619","OD ","800",0.055,"all","8.5","MIX","9","HI","3"
"620","OD ","800",0.05,"all","8.5","MIX","12","HI","3"
"621","OD ","800",0.061,"all","8.5","MIX","15","HI","3"
"622","OD ","800",0.068,"all","8.5","MIX","18","HI","3"
"623","OD ","800",0.09,"all","8.5","MIX","21","HI","2"
"624","RFU ","395,680",3,"all","8.5","MIX","21","HI","3"
"625","RFU ","614,680",1,"all","8.5","MIX","21","HI","3"
"626","RFU ","440,660",12,"all","8.5","MIX","21","HI","3"
"627","OD ","440",0.04,"all","8.5","MIX","21","HI","3"
"628","OD ","450",0.039,"all","8.5","MIX","21","HI","3"
"629","OD ","650",0.036,"all","8.5","MIX","21","HI","3"
"630","OD ","800",0.04,"all","8.5","MIX","21","HI","3"
"631","RFU ","395,680",130,"all","7","MIX","9","Low","1"
"632","RFU ","395,680",274,"all","7","MIX","12","Low","1"
"633","RFU ","395,680",126,"all","7","MIX","15","Low","1"
"634","RFU ","395,680",149,"all","7","MIX","18","Low","1"
"635","RFU ","614,680",27,"all","7","MIX","9","Low","1"
"636","RFU ","614,680",42,"all","7","MIX","12","Low","1"
"637","RFU ","614,680",9,"all","7","MIX","15","Low","1"
"638","RFU ","614,680",31,"all","7","MIX","18","Low","1"
"639","RFU ","440,660",89,"all","7","MIX","9","Low","1"
"640","RFU ","440,660",147,"all","7","MIX","12","Low","1"
"641","RFU ","440,660",87,"all","7","MIX","15","Low","1"
"642","RFU ","440,660",113,"all","7","MIX","18","Low","1"
"643","OD ","440",0.094,"all","7","MIX","9","Low","1"
"644","OD ","440",0.09,"all","7","MIX","12","Low","1"
"645","OD ","440",0.09,"all","7","MIX","15","Low","1"
"646","OD ","440",0.107,"all","7","MIX","18","Low","1"
"647","OD ","450",0.094,"all","7","MIX","9","Low","1"
"648","OD ","450",0.092,"all","7","MIX","12","Low","1"
"649","OD ","450",0.092,"all","7","MIX","15","Low","1"
"650","OD ","450",0.11,"all","7","MIX","18","Low","1"
"651","OD ","650",0.069,"all","7","MIX","9","Low","1"
"652","OD ","650",0.076,"all","7","MIX","12","Low","1"
"653","OD ","650",0.07,"all","7","MIX","15","Low","1"
"654","OD ","650",0.083,"all","7","MIX","18","Low","1"
"655","OD ","800",0.07,"all","7","MIX","9","Low","1"
"656","OD ","800",0.067,"all","7","MIX","12","Low","1"
"657","OD ","800",0.07,"all","7","MIX","15","Low","1"
"658","OD ","800",0.078,"all","7","MIX","18","Low","1"
"659","RFU ","395,680",58,"all","7","MIX","9","Low","2"
"660","RFU ","395,680",120,"all","7","MIX","12","Low","2"
"661","RFU ","395,680",69,"all","7","MIX","15","Low","2"
"662","RFU ","395,680",118,"all","7","MIX","18","Low","2"
"663","RFU ","395,680",246,"all","7","MIX","21","Low","1"
"664","RFU ","614,680",21,"all","7","MIX","9","Low","2"
"665","RFU ","614,680",15,"all","7","MIX","12","Low","2"
"666","RFU ","614,680",6,"all","7","MIX","15","Low","2"
"667","RFU ","614,680",27,"all","7","MIX","18","Low","2"
"668","RFU ","614,680",48,"all","7","MIX","21","Low","1"
"669","RFU ","440,660",62,"all","7","MIX","9","Low","2"
"670","RFU ","440,660",74,"all","7","MIX","12","Low","2"
"671","RFU ","440,660",51,"all","7","MIX","15","Low","2"
"672","RFU ","440,660",98,"all","7","MIX","18","Low","2"
"673","RFU ","440,660",176,"all","7","MIX","21","Low","1"
"674","OD ","440",0.067,"all","7","MIX","9","Low","2"
"675","OD ","440",0.071,"all","7","MIX","12","Low","2"
"676","OD ","440",0.071,"all","7","MIX","15","Low","2"
"677","OD ","440",0.085,"all","7","MIX","18","Low","2"
"678","OD ","440",0.11,"all","7","MIX","21","Low","1"
"679","OD ","450",0.065,"all","7","MIX","9","Low","2"
"680","OD ","450",0.068,"all","7","MIX","12","Low","2"
"681","OD ","450",0.071,"all","7","MIX","15","Low","2"
"682","OD ","450",0.084,"all","7","MIX","18","Low","2"
"683","OD ","450",0.107,"all","7","MIX","21","Low","1"
"684","OD ","650",0.054,"all","7","MIX","9","Low","2"
"685","OD ","650",0.055,"all","7","MIX","12","Low","2"
"686","OD ","650",0.055,"all","7","MIX","15","Low","2"
"687","OD ","650",0.066,"all","7","MIX","18","Low","2"
"688","OD ","650",0.083,"all","7","MIX","21","Low","1"
"689","OD ","800",0.054,"all","7","MIX","9","Low","2"
"690","OD ","800",0.058,"all","7","MIX","12","Low","2"
"691","OD ","800",0.054,"all","7","MIX","15","Low","2"
"692","OD ","800",0.064,"all","7","MIX","18","Low","2"
"693","OD ","800",0.081,"all","7","MIX","21","Low","1"
"694","RFU ","395,680",89,"all","7","MIX","9","Low","3"
"695","RFU ","395,680",161,"all","7","MIX","12","Low","3"
"696","RFU ","395,680",59,"all","7","MIX","15","Low","3"
"697","RFU ","395,680",100,"all","7","MIX","18","Low","3"
"698","RFU ","395,680",245,"all","7","MIX","21","Low","2"
"699","RFU ","614,680",23,"all","7","MIX","9","Low","3"
"700","RFU ","614,680",25,"all","7","MIX","12","Low","3"
"701","RFU ","614,680",8,"all","7","MIX","15","Low","3"
"702","RFU ","614,680",7,"all","7","MIX","18","Low","3"
"703","RFU ","614,680",40,"all","7","MIX","21","Low","2"
"704","RFU ","440,660",57,"all","7","MIX","9","Low","3"
"705","RFU ","440,660",119,"all","7","MIX","12","Low","3"
"706","RFU ","440,660",55,"all","7","MIX","15","Low","3"
"707","RFU ","440,660",74,"all","7","MIX","18","Low","3"
"708","RFU ","440,660",174,"all","7","MIX","21","Low","2"
"709","OD ","440",0.071,"all","7","MIX","9","Low","3"
"710","OD ","440",0.077,"all","7","MIX","12","Low","3"
"711","OD ","440",0.072,"all","7","MIX","15","Low","3"
"712","OD ","440",0.08,"all","7","MIX","18","Low","3"
"713","OD ","440",0.121,"all","7","MIX","21","Low","2"
"714","OD ","450",0.071,"all","7","MIX","9","Low","3"
"715","OD ","450",0.071,"all","7","MIX","12","Low","3"
"716","OD ","450",0.07,"all","7","MIX","15","Low","3"
"717","OD ","450",0.079,"all","7","MIX","18","Low","3"
"718","OD ","450",0.119,"all","7","MIX","21","Low","2"
"719","OD ","650",0.058,"all","7","MIX","9","Low","3"
"720","OD ","650",0.059,"all","7","MIX","12","Low","3"
"721","OD ","650",0.056,"all","7","MIX","15","Low","3"
"722","OD ","650",0.061,"all","7","MIX","18","Low","3"
"723","OD ","650",0.091,"all","7","MIX","21","Low","2"
"724","OD ","800",0.056,"all","7","MIX","9","Low","3"
"725","OD ","800",0.06,"all","7","MIX","12","Low","3"
"726","OD ","800",0.053,"all","7","MIX","15","Low","3"
"727","OD ","800",0.058,"all","7","MIX","18","Low","3"
"728","OD ","800",0.086,"all","7","MIX","21","Low","2"
"729","RFU ","395,680",51,"all","7","MIX","9","HI","1"
"730","RFU ","395,680",80,"all","7","MIX","12","HI","1"
"731","RFU ","395,680",103,"all","7","MIX","15","HI","1"
"732","RFU ","395,680",72,"all","7","MIX","18","HI","1"
"733","RFU ","395,680",124,"all","7","MIX","21","Low","3"
"734","RFU ","614,680",10,"all","7","MIX","9","HI","1"
"735","RFU ","614,680",18,"all","7","MIX","12","HI","1"
"736","RFU ","614,680",13,"all","7","MIX","15","HI","1"
"737","RFU ","614,680",17,"all","7","MIX","18","HI","1"
"738","RFU ","614,680",32,"all","7","MIX","21","Low","3"
"739","RFU ","440,660",31,"all","7","MIX","9","HI","1"
"740","RFU ","440,660",81,"all","7","MIX","12","HI","1"
"741","RFU ","440,660",61,"all","7","MIX","15","HI","1"
"742","RFU ","440,660",35,"all","7","MIX","18","HI","1"
"743","RFU ","440,660",112,"all","7","MIX","21","Low","3"
"744","OD ","440",0.057,"all","7","MIX","9","HI","1"
"745","OD ","440",0.065,"all","7","MIX","12","HI","1"
"746","OD ","440",0.066,"all","7","MIX","15","HI","1"
"747","OD ","440",0.075,"all","7","MIX","18","HI","1"
"748","OD ","440",0.087,"all","7","MIX","21","Low","3"
"749","OD ","450",0.056,"all","7","MIX","9","HI","1"
"750","OD ","450",0.058,"all","7","MIX","12","HI","1"
"751","OD ","450",0.064,"all","7","MIX","15","HI","1"
"752","OD ","450",0.073,"all","7","MIX","18","HI","1"
"753","OD ","450",0.086,"all","7","MIX","21","Low","3"
"754","OD ","650",0.047,"all","7","MIX","9","HI","1"
"755","OD ","650",0.051,"all","7","MIX","12","HI","1"
"756","OD ","650",0.051,"all","7","MIX","15","HI","1"
"757","OD ","650",0.056,"all","7","MIX","18","HI","1"
"758","OD ","650",0.067,"all","7","MIX","21","Low","3"
"759","OD ","800",0.048,"all","7","MIX","9","HI","1"
"760","OD ","800",0.052,"all","7","MIX","12","HI","1"
"761","OD ","800",0.052,"all","7","MIX","15","HI","1"
"762","OD ","800",0.057,"all","7","MIX","18","HI","1"
"763","OD ","800",0.067,"all","7","MIX","21","Low","3"
"764","RFU ","395,680",51,"all","7","MIX","9","HI","2"
"765","RFU ","395,680",87,"all","7","MIX","12","HI","2"
"766","RFU ","395,680",47,"all","7","MIX","15","HI","2"
"767","RFU ","395,680",84,"all","7","MIX","18","HI","2"
"768","RFU ","395,680",152,"all","7","MIX","21","HI","1"
"769","RFU ","614,680",8,"all","7","MIX","9","HI","2"
"770","RFU ","614,680",11,"all","7","MIX","12","HI","2"
"771","RFU ","614,680",1,"all","7","MIX","15","HI","2"
"772","RFU ","614,680",15,"all","7","MIX","18","HI","2"
"773","RFU ","614,680",22,"all","7","MIX","21","HI","1"
"774","RFU ","440,660",48,"all","7","MIX","9","HI","2"
"775","RFU ","440,660",71,"all","7","MIX","12","HI","2"
"776","RFU ","440,660",44,"all","7","MIX","15","HI","2"
"777","RFU ","440,660",65,"all","7","MIX","18","HI","2"
"778","RFU ","440,660",117,"all","7","MIX","21","HI","1"
"779","OD ","440",0.055,"all","7","MIX","9","HI","2"
"780","OD ","440",0.063,"all","7","MIX","12","HI","2"
"781","OD ","440",0.059,"all","7","MIX","15","HI","2"
"782","OD ","440",0.073,"all","7","MIX","18","HI","2"
"783","OD ","440",0.092,"all","7","MIX","21","HI","1"
"784","OD ","450",0.054,"all","7","MIX","9","HI","2"
"785","OD ","450",0.057,"all","7","MIX","12","HI","2"
"786","OD ","450",0.06,"all","7","MIX","15","HI","2"
"787","OD ","450",0.072,"all","7","MIX","18","HI","2"
"788","OD ","450",0.09,"all","7","MIX","21","HI","1"
"789","OD ","650",0.046,"all","7","MIX","9","HI","2"
"790","OD ","650",0.048,"all","7","MIX","12","HI","2"
"791","OD ","650",0.048,"all","7","MIX","15","HI","2"
"792","OD ","650",0.056,"all","7","MIX","18","HI","2"
"793","OD ","650",0.071,"all","7","MIX","21","HI","1"
"794","OD ","800",0.049,"all","7","MIX","9","HI","2"
"795","OD ","800",0.048,"all","7","MIX","12","HI","2"
"796","OD ","800",0.049,"all","7","MIX","15","HI","2"
"797","OD ","800",0.055,"all","7","MIX","18","HI","2"
"798","OD ","800",0.069,"all","7","MIX","21","HI","1"
"799","RFU ","395,680",64,"all","7","MIX","9","HI","3"
"800","RFU ","395,680",136,"all","7","MIX","12","HI","3"
"801","RFU ","395,680",78,"all","7","MIX","15","HI","3"
"802","RFU ","395,680",90,"all","7","MIX","18","HI","3"
"803","RFU ","395,680",170,"all","7","MIX","21","HI","2"
"804","RFU ","614,680",9,"all","7","MIX","9","HI","3"
"805","RFU ","614,680",22,"all","7","MIX","12","HI","3"
"806","RFU ","614,680",9,"all","7","MIX","15","HI","3"
"807","RFU ","614,680",10,"all","7","MIX","18","HI","3"
"808","RFU ","614,680",23,"all","7","MIX","21","HI","2"
